lot,start_year,start_week,start_day,assyin_entity_code,original_entity_code,package_type,cust_assy_lot,start_date,flowtype,order_type,cust_code,package_code,product_no,original_start_qty,bom_no,bom_rev,last_oper,assy_pack_type,automotive_flag,wafer_size,die_used,size_type,cancel_flag
QISPR1849.1,2024,43,4,140,140,QFN,U5101206,10/23/2024 19:00,B-A,P,QI0,NQC600E600B040E,UE878NMEJ-U51,13196,QI00001P,C,SFG2000,TRAY,N,12,1,84.1 X 88.6,
QISPR1863.1,2024,44,1,140,140,QFN,U510120M,10/27/2024 19:00,B-A,P,QI0,NQC600E600B040E,UE878NMEJ-U51,13144,QI00001P,C,SFG2000,TRAY,N,12,1,84.1 X 88.6,
QISPR1864.1,2024,44,1,140,140,QFN,U510120N,10/27/2024 19:00,B-A,P,QI0,NQC600E600B040E,UE878NMEJ-U51,13162,QI00001P,C,PNP,TRAY,N,12,1,84.1 X 88.6,
QISPR1865.1,2024,44,2,140,140,QFN,U510120P,10/28/2024 19:00,B-A,P,QI0,NQC600E600B040E,UE878NMEJ-U51,13092,QI00001P,C,SFG2000,TRAY,N,12,1,84.1 X 88.6,
QISPR1866.1,2024,44,2,140,140,QFN,U510120Q,10/28/2024 19:00,B-A,P,QI0,NQC600E600B040E,UE878NMEJ-U51,13198,QI00001P,C,SFG2000,TRAY,N,12,1,84.1 X 88.6,
QISPR1867.1,2024,44,2,140,140,QFN,U510120R,10/28/2024 19:00,B-A,P,QI0,NQC600E600B040E,UE878NMEJ-U51,13096,QI00001P,C,SFG2000,TRAY,N,12,1,84.1 X 88.6,
QISPR1868.1,2024,44,2,140,140,QFN,U510120S,10/28/2024 19:00,B-A,P,QI0,NQC600E600B040E,UE878NMEJ-U51,12914,QI00001P,C,SFG2000,TRAY,N,12,1,84.1 X 88.6,
QISPR1869.1,2024,44,2,140,140,QFN,U510120T,10/28/2024 19:00,B-A,P,QI0,NQC600E600B040E,UE878NMEJ-U51,13191,QI00001P,C,SFG2000,TRAY,N,12,1,84.1 X 88.6,
QISPR1870.1,2024,44,2,140,140,QFN,U510120U,10/28/2024 19:00,B-A,P,QI0,NQC600E600B040E,UE878NMEJ-U51,13184,QI00001P,C,SINGULATE,TRAY,N,12,1,84.1 X 88.6,
QISPR1871.1,2024,44,2,140,140,QFN,U510120V,10/28/2024 19:00,B-A,P,QI0,NQC600E600B040E,UE878NMEJ-U51,13208,QI00001P,C,SFG2000,TRAY,N,12,1,84.1 X 88.6,
QISPR1872.1,2024,44,3,140,140,QFN,U510120W,10/29/2024 19:00,B-A,P,QI0,NQC600E600B040E,UE878NMEJ-U51,13155,QI00001P,C,SINGULATE,TRAY,N,12,1,84.1 X 88.6,
QISPR1873.1,2024,44,3,140,140,QFN,U510120X,10/29/2024 19:00,B-A,P,QI0,NQC600E600B040E,UE878NMEJ-U51,13163,QI00001P,C,QC-APACK,TRAY,N,12,1,84.1 X 88.6,
QISPR1874.1,2024,44,3,140,140,QFN,U510120Y,10/29/2024 19:00,B-A,P,QI0,NQC600E600B040E,UE878NMEJ-U51,13177,QI00001P,C,SINGULATE,TRAY,N,12,1,84.1 X 88.6,
QISPR1875.1,2024,44,3,140,140,QFN,U510120Z,10/29/2024 19:00,B-A,P,QI0,NQC600E600B040E,UE878NMEJ-U51,13176,QI00001P,C,QC-APACK,TRAY,N,12,1,84.1 X 88.6,
QISPR1876.1,2024,44,3,140,140,QFN,U5101210,10/29/2024 19:00,B-A,P,QI0,NQC600E600B040E,UE878NMEJ-U51,13155,QI00001P,C,SINGULATE,TRAY,N,12,1,84.1 X 88.6,
QISPR1877.1,2024,44,3,140,140,QFN,U5101211,10/29/2024 19:00,B-A,P,QI0,NQC600E600B040E,UE878NMEJ-U51,13125,QI00001P,C,PKG-CU-6H,TRAY,N,12,1,84.1 X 88.6,
RNMPR0330.1,2024,40,4,140,140,QFN,NKY0008D1,10/2/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-10-G017,TRAY,N,8,1,59.00 X 70.8,
RNMPR0330.2,2024,40,4,140,140,QFN,NKY0009D1,10/2/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,17041,RN00006P,C,2024-RNM-10-G019,TRAY,N,8,1,59.00 X 70.8,
RNMPR0339.1,2024,40,4,140,140,QFN,NKY0028D1,10/2/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-10-G017,TRAY,N,8,1,59.00 X 70.8,
RNMPR0339.2,2024,40,4,140,140,QFN,NKY0029D1,10/2/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-10-G017,TRAY,N,8,1,59.00 X 70.8,
RNMPR0339.3,2024,40,4,140,140,QFN,NKY0030D1,10/2/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-10-G017,TRAY,N,8,1,59.00 X 70.8,
RNMPR0339.4,2024,40,4,140,140,QFN,NKY0031D1,10/2/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-10-G017,TRAY,N,8,1,59.00 X 70.8,
RNMPR0339.5,2024,40,4,140,140,QFN,NKY0032D1,10/2/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-10-G017,TRAY,N,8,1,59.00 X 70.8,
RNMPR0339.6,2024,40,4,140,140,QFN,NKY0033D1,10/2/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-10-G017,TRAY,N,8,1,59.00 X 70.8,
RNMPR0339.7,2024,40,4,140,140,QFN,NKY0034D1,10/2/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-10-G019,TRAY,N,8,1,59.00 X 70.8,
RNMPR0339.8,2024,40,4,140,140,QFN,NKY0035D1,10/2/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-10-G017,TRAY,N,8,1,59.00 X 70.8,
RNMPR0339.9,2024,40,4,140,140,QFN,NKY0036D1,10/2/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,15531,RN00006P,C,2024-RNM-10-G018,TRAY,N,8,1,59.00 X 70.8,
RNMPR0340.1,2024,40,4,140,140,QFN,NKY0037D1,10/2/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-10-G018,TRAY,N,8,1,59.00 X 70.8,
RNMPR0340.2,2024,40,4,140,140,QFN,NKY0038D1,10/2/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-10-G019,TRAY,N,8,1,59.00 X 70.8,
RNMPR0340.3,2024,40,4,140,140,QFN,NKY0039D1,10/2/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-10-G019,TRAY,N,8,1,59.00 X 70.8,
RNMPR0340.4,2024,40,4,140,140,QFN,NKY0040D1,10/2/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-10-G019,TRAY,N,8,1,59.00 X 70.8,
RNMPR0340.5,2024,40,4,140,140,QFN,NKY0041D1,10/2/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-10-G019,TRAY,N,8,1,59.00 X 70.8,
RNMPR0340.6,2024,40,4,140,140,QFN,NKY0042D1,10/2/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-10-G019,TRAY,N,8,1,59.00 X 70.8,
RNMPR0340.7,2024,40,4,140,140,QFN,NKY0043D1,10/2/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-10-G019,TRAY,N,8,1,59.00 X 70.8,
RNMPR0340.8,2024,40,4,140,140,QFN,NKY0044D1,10/2/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-10-G019,TRAY,N,8,1,59.00 X 70.8,
RNMPR0340.9,2024,40,4,140,140,QFN,NKY0045D1,10/2/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,15020,RN00006P,C,2024-RNM-10-G019,TRAY,N,8,1,59.00 X 70.8,
RNMPR0341.1,2024,40,4,140,140,QFN,NKY0046D1,10/2/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-10-G019,TRAY,N,8,1,59.00 X 70.8,
RNMPR0341.2,2024,40,4,140,140,QFN,NKY0047D1,10/2/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,17033,RN00006P,C,2024-RNM-10-G019,TRAY,N,8,1,59.00 X 70.8,
RNMPR0342.1,2024,40,5,140,140,QFN,NKY0048D1,10/3/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-10-G019,TRAY,N,8,1,59.00 X 70.8,
RNMPR0342.2,2024,40,5,140,140,QFN,NKY0049D1,10/3/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-10-G019,TRAY,N,8,1,59.00 X 70.8,
RNMPR0342.3,2024,40,5,140,140,QFN,NKY0050D1,10/3/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-10-G019,TRAY,N,8,1,59.00 X 70.8,
RNMPR0342.4,2024,40,5,140,140,QFN,NKY0051D1,10/3/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-10-G019,TRAY,N,8,1,59.00 X 70.8,
RNMPR0342.5,2024,40,5,140,140,QFN,NKY0052D1,10/3/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-10-G019,TRAY,N,8,1,59.00 X 70.8,
RNMPR0342.6,2024,40,5,140,140,QFN,NKY0053D1,10/3/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-10-G032,TRAY,N,8,1,59.00 X 70.8,
RNMPR0342.7,2024,40,5,140,140,QFN,NKY0054D1,10/3/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-10-G019,TRAY,N,8,1,59.00 X 70.8,
RNMPR0342.8,2024,40,5,140,140,QFN,NKY0055D1,10/3/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,7844,RN00006P,C,2024-RNM-10-G032,TRAY,N,8,1,59.00 X 70.8,
RNMPR0343.1,2024,40,5,140,140,QFN,NKY0056D1,10/3/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-10-G019,TRAY,N,8,1,59.00 X 70.8,
RNMPR0343.2,2024,40,5,140,140,QFN,NKY0057D1,10/3/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-10-G019,TRAY,N,8,1,59.00 X 70.8,
RNMPR0343.3,2024,40,5,140,140,QFN,NKY0058D1,10/3/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-10-G035,TRAY,N,8,1,59.00 X 70.8,
RNMPR0343.4,2024,40,5,140,140,QFN,NKY0059D1,10/3/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-10-G019,TRAY,N,8,1,59.00 X 70.8,
RNMPR0343.5,2024,40,5,140,140,QFN,NKY0060D1,10/3/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-10-G019,TRAY,N,8,1,59.00 X 70.8,
RNMPR0343.6,2024,40,5,140,140,QFN,NKY0061D1,10/3/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-10-G019,TRAY,N,8,1,59.00 X 70.8,
RNMPR0343.7,2024,40,5,140,140,QFN,NKY0062D1,10/3/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-10-G035,TRAY,N,8,1,59.00 X 70.8,
RNMPR0343.8,2024,40,5,140,140,QFN,NKY0063D1,10/3/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,8394,RN00006P,C,2024-RNM-10-G035,TRAY,N,8,1,59.00 X 70.8,
RNMPR0344.1,2024,40,6,140,140,QFN,NKY0064D1,10/4/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-10-G019,TRAY,N,8,1,59.00 X 70.8,
RNMPR0344.2,2024,40,6,140,140,QFN,NKY0065D1,10/4/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,6918,RN00006P,C,2024-RNM-10-G019,TRAY,N,8,1,59.00 X 70.8,
RNMPR0348.1,2024,40,6,140,140,QFN,NKY0069D1,10/4/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-10-G035,TRAY,N,8,1,59.00 X 70.8,
RNMPR0348.2,2024,40,6,140,140,QFN,NKY0070D1,10/4/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-10-G019,TRAY,N,8,1,59.00 X 70.8,
RNMPR0348.3,2024,40,6,140,140,QFN,NKY0071D1,10/4/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-10-G019,TRAY,N,8,1,59.00 X 70.8,
RNMPR0348.4,2024,40,6,140,140,QFN,NKY0072D1,10/4/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-10-G019,TRAY,N,8,1,59.00 X 70.8,
RNMPR0348.5,2024,40,6,140,140,QFN,NKY0073D1,10/4/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-10-G019,TRAY,N,8,1,59.00 X 70.8,
RNMPR0348.6,2024,40,6,140,140,QFN,NKY0074D1,10/4/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,14731,RN00006P,C,2024-RNM-10-G019,TRAY,N,8,1,59.00 X 70.8,
RNMPR0349.1,2024,40,7,140,140,QFN,NKY0075D1,10/5/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-10-G035,TRAY,N,8,1,59.00 X 70.8,
RNMPR0349.2,2024,40,7,140,140,QFN,NKY0076D1,10/5/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-10-G035,TRAY,N,8,1,59.00 X 70.8,
RNMPR0349.3,2024,40,7,140,140,QFN,NKY0077D1,10/5/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-10-G035,TRAY,N,8,1,59.00 X 70.8,
RNMPR0349.4,2024,40,7,140,140,QFN,NKY0078D1,10/5/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,10887,RN00006P,C,2024-RNM-10-G035,TRAY,N,8,1,59.00 X 70.8,
RNMPR0350.1,2024,40,7,140,140,QFN,NKY0079D1,10/5/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-10-G032,TRAY,N,8,1,59.00 X 70.8,
RNMPR0350.2,2024,40,7,140,140,QFN,NKY0080D1,10/5/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-10-G035,TRAY,N,8,1,59.00 X 70.8,
RNMPR0350.3,2024,40,7,140,140,QFN,NKY0081D1,10/5/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-10-G035,TRAY,N,8,1,59.00 X 70.8,
RNMPR0350.4,2024,40,7,140,140,QFN,NKY0082D1,10/5/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,10949,RN00006P,C,2024-RNM-10-G032,TRAY,N,8,1,59.00 X 70.8,
RNMPR0351.1,2024,41,1,140,140,QFN,NKY0083D1,10/6/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-10-G035,TRAY,N,8,1,59.00 X 70.8,
RNMPR0351.2,2024,41,1,140,140,QFN,NKY0084D1,10/6/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-10-G035,TRAY,N,8,1,59.00 X 70.8,
RNMPR0351.3,2024,41,1,140,140,QFN,NKY0085D1,10/6/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-10-G035,TRAY,N,8,1,59.00 X 70.8,
RNMPR0351.4,2024,41,1,140,140,QFN,NKY0086D1,10/6/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-10-G035,TRAY,N,8,1,59.00 X 70.8,
RNMPR0351.5,2024,41,1,140,140,QFN,NKY0087D1,10/6/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-10-G035,TRAY,N,8,1,59.00 X 70.8,
RNMPR0351.6,2024,41,1,140,140,QFN,NKY0088D1,10/6/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-10-G035,TRAY,N,8,1,59.00 X 70.8,
RNMPR0351.7,2024,41,1,140,140,QFN,NKY0089D1,10/6/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-10-G035,TRAY,N,8,1,59.00 X 70.8,
RNMPR0351.8,2024,41,1,140,140,QFN,NKY0090D1,10/6/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-10-G035,TRAY,N,8,1,59.00 X 70.8,
RNMPR0351.9,2024,41,1,140,140,QFN,NKY0091D1,10/6/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,15780,RN00006P,C,2024-RNM-10-G035,TRAY,N,8,1,59.00 X 70.8,
RNMPR0352.1,2024,41,2,140,140,QFN,NKY0092D1,10/7/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-10-G035,TRAY,N,8,1,59.00 X 70.8,
RNMPR0352.10,2024,41,2,140,140,QFN,NKY0101D1,10/7/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,12297,RN00006P,C,2024-RNM-10-G035,TRAY,N,8,1,59.00 X 70.8,
RNMPR0352.2,2024,41,2,140,140,QFN,NKY0093D1,10/7/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-10-G035,TRAY,N,8,1,59.00 X 70.8,
RNMPR0352.3,2024,41,2,140,140,QFN,NKY0094D1,10/7/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-10-G035,TRAY,N,8,1,59.00 X 70.8,
RNMPR0352.4,2024,41,2,140,140,QFN,NKY0095D1,10/7/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-10-G035,TRAY,N,8,1,59.00 X 70.8,
RNMPR0352.5,2024,41,2,140,140,QFN,NKY0096D1,10/7/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-10-G035,TRAY,N,8,1,59.00 X 70.8,
RNMPR0352.6,2024,41,2,140,140,QFN,NKY0097D1,10/7/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-10-G035,TRAY,N,8,1,59.00 X 70.8,
RNMPR0352.7,2024,41,2,140,140,QFN,NKY0098D1,10/7/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-10-G035,TRAY,N,8,1,59.00 X 70.8,
RNMPR0352.8,2024,41,2,140,140,QFN,NKY0099D1,10/7/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-10-G035,TRAY,N,8,1,59.00 X 70.8,
RNMPR0352.9,2024,41,2,140,140,QFN,NKY0100D1,10/7/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-10-G035,TRAY,N,8,1,59.00 X 70.8,
RNMPR0353.1,2024,41,3,140,140,QFN,NKY0102D1,10/8/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-10-G038,TRAY,N,8,1,59.00 X 70.8,
RNMPR0353.2,2024,41,3,140,140,QFN,NKY0103D1,10/8/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-10-G035,TRAY,N,8,1,59.00 X 70.8,
RNMPR0353.3,2024,41,3,140,140,QFN,NKY0104D1,10/8/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-10-G035,TRAY,N,8,1,59.00 X 70.8,
RNMPR0353.4,2024,41,3,140,140,QFN,NKY0105D1,10/8/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-10-G035,TRAY,N,8,1,59.00 X 70.8,
RNMPR0353.5,2024,41,3,140,140,QFN,NKY0106D1,10/8/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-10-G035,TRAY,N,8,1,59.00 X 70.8,
RNMPR0353.6,2024,41,3,140,140,QFN,NKY0107D1,10/8/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-10-G035,TRAY,N,8,1,59.00 X 70.8,
RNMPR0353.7,2024,41,3,140,140,QFN,NKY0108D1,10/8/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-10-G035,TRAY,N,8,1,59.00 X 70.8,
RNMPR0353.8,2024,41,3,140,140,QFN,NKY0109D1,10/8/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-10-G038,TRAY,N,8,1,59.00 X 70.8,
RNMPR0353.9,2024,41,3,140,140,QFN,NKY0110D1,10/8/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,15592,RN00006P,C,2024-RNM-10-G035,TRAY,N,8,1,59.00 X 70.8,
RNMPR0354.1,2024,41,4,140,140,QFN,NKY0131D1,10/9/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-11-G001,TRAY,N,8,1,59.00 X 70.8,
RNMPR0354.2,2024,41,4,140,140,QFN,NKY0132D1,10/9/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-11-G001,TRAY,N,8,1,59.00 X 70.8,
RNMPR0354.3,2024,41,4,140,140,QFN,NKY0133D1,10/9/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-11-G001,TRAY,N,8,1,59.00 X 70.8,
RNMPR0354.4,2024,41,4,140,140,QFN,NKY0134D1,10/9/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-11-G001,TRAY,N,8,1,59.00 X 70.8,
RNMPR0354.5,2024,41,4,140,140,QFN,NKY0135D1,10/9/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,18033,RN00006P,C,2024-RNM-11-G001,TRAY,N,8,1,59.00 X 70.8,
RNMPR0355.1,2024,41,4,140,140,QFN,NKY0136D1,10/9/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-11-G001,TRAY,N,8,1,59.00 X 70.8,
RNMPR0355.2,2024,41,4,140,140,QFN,NKY0137D1,10/9/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-11-G001,TRAY,N,8,1,59.00 X 70.8,
RNMPR0355.3,2024,41,4,140,140,QFN,NKY0138D1,10/9/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-11-G001,TRAY,N,8,1,59.00 X 70.8,
RNMPR0355.4,2024,41,4,140,140,QFN,NKY0139D1,10/9/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,16340,RN00006P,C,2024-RNM-11-G001,TRAY,N,8,1,59.00 X 70.8,
RNMPR0356.1,2024,41,5,140,140,QFN,NKY0140D1,10/10/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-11-G001,TRAY,N,8,1,59.00 X 70.8,
RNMPR0356.2,2024,41,5,140,140,QFN,NKY0141D1,10/10/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-11-G001,TRAY,N,8,1,59.00 X 70.8,
RNMPR0356.3,2024,41,5,140,140,QFN,NKY0142D1,10/10/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-11-G001,TRAY,N,8,1,59.00 X 70.8,
RNMPR0356.4,2024,41,5,140,140,QFN,NKY0143D1,10/10/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,8625,RN00006P,C,2024-RNM-11-G001,TRAY,N,8,1,59.00 X 70.8,
RNMPR0357.1,2024,41,5,140,140,QFN,NKY0144D1,10/10/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-11-G001,TRAY,N,8,1,59.00 X 70.8,
RNMPR0357.2,2024,41,5,140,140,QFN,NKY0145D1,10/10/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-11-G001,TRAY,N,8,1,59.00 X 70.8,
RNMPR0357.3,2024,41,5,140,140,QFN,NKY0146D1,10/10/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-11-G001,TRAY,N,8,1,59.00 X 70.8,
RNMPR0357.4,2024,41,5,140,140,QFN,NKY0147D1,10/10/2024 19:00,B-A-T-P,P,RN0,TQC500E500B032D,D100BEANA405U,13200,RN00006P,C,2024-RNM-11-G001,TRAY,N,8,1,59.00 X 70.8,
