lot,start_year,start_week,start_day,assyin_entity_code,original_entity_code,package_type,cust_assy_lot,start_date,flowtype,order_type,cust_code,package_code,product_no,original_start_qty,bom_no,bom_rev,last_oper,assy_pack_type,automotive_flag,wafer_size,die_used,size_type,cancel_flag
S8BPR2537.2,2024,42,6,120,120,QFN,4A366230,10/18/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,17600,STM0415P,G,BK125H16_U2B,TRAY,N,8,1,102.8X113.6,
S8BPR2537.3,2024,42,6,120,120,QFN,4A366240,10/18/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,8405,STM0415P,G,2024-S8B-11-G061,TRAY,N,8,1,102.8X113.6,
S8BPR2538.1,2024,42,7,120,120,QFN,4A36625,10/19/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,17600,STM0415P,G,1FTR25,TRAY,N,8,1,102.8X113.6,
S8BPR2538.3,2024,42,7,120,120,QFN,4A36627,10/19/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,8125,STM0415P,G,1FTR25,TRAY,N,8,1,102.8X113.6,
S8BPR2538.2,2024,42,7,120,120,QFN,4A36626,10/19/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,17600,STM0415P,G,1FTR25,TRAY,N,8,1,102.8X113.6,
S8BPR2539.1,2024,42,7,120,120,QFN,4A366280,10/19/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,17600,STM0415P,G,TNR PAT_U2B,TRAY,N,8,1,102.8X113.6,
S8BPR2539.3,2024,42,7,120,120,QFN,4A366300,10/19/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,11560,STM0415P,G,TNR PAT_U2B,TRAY,N,8,1,102.8X113.6,
S8BPR2539.2,2024,42,7,120,120,QFN,4A366290,10/19/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,17600,STM0415P,G,2024-S8B-11-G024,TRAY,N,8,1,102.8X113.6,
S8BPR2540.1,2024,42,7,120,120,QFN,4A36631,10/19/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,17600,STM0415P,G,1FTR25,TRAY,N,8,1,102.8X113.6,
S8BPR2540.2,2024,42,7,120,120,QFN,4A366320,10/19/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,17600,STM0415P,G,BK125H16_U2B,TRAY,N,8,1,102.8X113.6,
S8BPR2540.3,2024,42,7,120,120,QFN,4A36633,10/19/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,7875,STM0415P,G,1FTR25,TRAY,N,8,1,102.8X113.6,
S8BPR2541.1,2024,42,7,120,120,QFN,4A366340,10/19/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,17600,STM0415P,G,2024-S8B-11-G060,TRAY,N,8,1,102.8X113.6,
S8BPR2541.3,2024,42,7,120,120,QFN,4A366360,10/19/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,8280,STM0415P,G,BK125H16_U2B,TRAY,N,8,1,102.8X113.6,
S8BPR2541.2,2024,42,7,120,120,QFN,4A36635,10/19/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,17600,STM0415P,G,TBK125H6,TRAY,N,8,1,102.8X113.6,
S8BPR2542.1,2024,43,1,120,120,QFN,4A366420,10/20/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,17600,STM0415P,G,BK125H16_U2B,TRAY,N,8,1,102.8X113.6,
S8BPR2542.2,2024,43,1,120,120,QFN,4A36643,10/20/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,17600,STM0415P,G,1FTR25,TRAY,N,8,1,102.8X113.6,
S8BPR2542.3,2024,43,1,120,120,QFN,4A36644,10/20/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,12179,STM0415P,G,1FTR25,TRAY,N,8,1,102.8X113.6,
S8BPR2543.1,2024,43,1,120,120,QFN,4A366450,10/20/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,17600,STM0415P,G,BK125H16_U2B,TRAY,N,8,1,102.8X113.6,
S8BPR2543.2,2024,43,1,120,120,QFN,4A36646,10/20/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,17600,STM0415P,G,TBK125H6,TRAY,N,8,1,102.8X113.6,
S8BPR2543.3,2024,43,1,120,120,QFN,4A366470,10/20/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,8644,STM0415P,G,BK125H16_U2B,TRAY,N,8,1,102.8X113.6,
S8BPR2564.1,2024,43,2,120,120,QFN,4A36789,10/21/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,17600,STM0415P,G,1FTR25,TRAY,N,8,1,102.8X113.6,
S8BPR2564.3,2024,43,2,120,120,QFN,4A36791,10/21/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,8746,STM0415P,G,1FTR25,TRAY,N,8,1,102.8X113.6,
S8BPR2564.2,2024,43,2,120,120,QFN,4A36790,10/21/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,17600,STM0415P,G,XFER-TEST,TRAY,N,8,1,102.8X113.6,
S8BPR2565.1,2024,43,2,120,120,QFN,4A367920,10/21/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,17600,STM0415P,G,BK125H16_U2B,TRAY,N,8,1,102.8X113.6,
S8BPR2565.2,2024,43,2,120,120,QFN,4A36793,10/21/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,17600,STM0415P,G,1FTR25,TRAY,N,8,1,102.8X113.6,
S8BPR2565.3,2024,43,2,120,120,QFN,4A36794,10/21/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,8709,STM0415P,G,1FTR25,TRAY,N,8,1,102.8X113.6,
S8BPR2577.1,2024,43,2,120,120,QFN,4A36812,10/21/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,17600,STM0415P,G,PNP,TRAY,N,8,1,102.8X113.6,
S8BPR2577.3,2024,43,2,120,120,QFN,4A36814,10/21/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,8347,STM0415P,G,MLASER-T,TRAY,N,8,1,102.8X113.6,
S8BPR2577.2,2024,43,2,120,120,QFN,4A36813,10/21/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,17600,STM0415P,G,UV-ERASE,TRAY,N,8,1,102.8X113.6,
S8BPR2656.1,2024,43,3,120,120,QFN,4A37167,10/22/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,17600,STM0415P,G,SINGULATE,TRAY,N,8,1,102.8X113.6,
S8BPR2656.3,2024,43,3,120,120,QFN,4A37169,10/22/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,12040,STM0415P,G,STRIP-MOUNT,TRAY,N,8,1,102.8X113.6,
S8BPR2656.2,2024,43,3,120,120,QFN,4A37168,10/22/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,17600,STM0415P,G,PKG-CU-6H,TRAY,N,8,1,102.8X113.6,
S8BPR2718.2,2024,43,5,120,120,QFN,4A37553,10/24/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,22470,STM0415P,G,WATER-JET,TRAY,N,8,1,102.8X113.6,
S8BPR2718.1,2024,43,5,120,120,QFN,4A37552,10/24/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,17600,STM0415P,G,WATER-JET,TRAY,N,8,1,102.8X113.6,
S8BPR2719.2,2024,43,5,120,120,QFN,4A375550,10/24/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,17600,STM0415P,G,Awaiting,TRAY,N,8,1,102.8X113.6,
S8BPR2719.3,2024,43,5,120,120,QFN,4A37556,10/24/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,8698,STM0415P,G,MLASER-T,TRAY,N,8,1,102.8X113.6,
S8BPR2719.1,2024,43,5,120,120,QFN,4A37554,10/24/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,17600,STM0415P,G,STRIP-MOUNT,TRAY,N,8,1,102.8X113.6,
S8BPR2720.1,2024,43,5,120,120,QFN,4A37557,10/24/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,17600,STM0415P,G,WATER-JET,TRAY,N,8,1,102.8X113.6,
S8BPR2720.3,2024,43,5,120,120,QFN,4A37559,10/24/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,12349,STM0415P,G,STRIP-MOUNT,TRAY,N,8,1,102.8X113.6,
S8BPR2720.2,2024,43,5,120,120,QFN,4A37558,10/24/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,17600,STM0415P,G,WATER-JET,TRAY,N,8,1,102.8X113.6,
S8BPR2721.1,2024,43,6,120,120,QFN,4A37615,10/25/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,17600,STM0415P,G,WATER-JET,TRAY,N,8,1,102.8X113.6,
S8BPR2721.2,2024,43,6,120,120,QFN,4A37616,10/25/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,17600,STM0415P,G,PKG-CU-6H,TRAY,N,8,1,102.8X113.6,
S8BPR2721.3,2024,43,6,120,120,QFN,4A37617,10/25/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,11999,STM0415P,G,PKG-CU-6H,TRAY,N,8,1,102.8X113.6,
S8BPR2722.1,2024,43,6,120,120,QFN,4A37618,10/25/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,17600,STM0415P,G,PNP-2ND,TRAY,N,8,1,102.8X113.6,
S8BPR2722.3,2024,43,6,120,120,QFN,4A37620,10/25/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,12297,STM0415P,G,PKG-CU-6H,TRAY,N,8,1,102.8X113.6,
S8BPR2722.2,2024,43,6,120,120,QFN,4A37619,10/25/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,17600,STM0415P,G,PKG-CU-6H,TRAY,N,8,1,102.8X113.6,
S8BPR2723.1,2024,43,6,120,120,QFN,4A37621,10/25/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,17600,STM0415P,G,WATER-JET,TRAY,N,8,1,102.8X113.6,
S8BPR2723.2,2024,43,6,120,120,QFN,4A37622,10/25/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,17600,STM0415P,G,WATER-JET,TRAY,N,8,1,102.8X113.6,
S8BPR2723.3,2024,43,6,120,120,QFN,4A37623,10/25/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,8722,STM0415P,G,MLASER-T,TRAY,N,8,1,102.8X113.6,
S8BPR2724.1,2024,43,7,120,120,QFN,4A37624,10/26/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,17600,STM0415P,G,PKG-CU-6H,TRAY,N,8,1,102.8X113.6,
S8BPR2724.2,2024,43,7,120,120,QFN,4A37625,10/26/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,17600,STM0415P,G,MOLD-INSULATION,TRAY,N,8,1,102.8X113.6,
S8BPR2724.3,2024,43,7,120,120,QFN,4A37626,10/26/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,8546,STM0415P,G,PKG-CU-6H,TRAY,N,8,1,102.8X113.6,
S8BPR2725.1,2024,43,7,120,120,QFN,4A37627,10/26/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,17600,STM0415P,G,MOLD-INSULATION,TRAY,N,8,1,102.8X113.6,
S8BPR2725.3,2024,43,7,120,120,QFN,4A37629,10/26/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,8247,STM0415P,G,PLASMA-TERMINAL,TRAY,N,8,1,102.8X113.6,
S8BPR2725.2,2024,43,7,120,120,QFN,4A37628,10/26/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,17600,STM0415P,G,PLASMA-TERMINAL,TRAY,N,8,1,102.8X113.6,
S8BPR2726.1,2024,43,7,120,120,QFN,4A37631,10/26/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,17600,STM0415P,G,PLASMA-TERMINAL,TRAY,N,8,1,102.8X113.6,
S8BPR2726.2,2024,43,7,120,120,QFN,4A37632,10/26/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,17600,STM0415P,G,PLASMA-TERMINAL,TRAY,N,8,1,102.8X113.6,
S8BPR2726.3,2024,43,7,120,120,QFN,4A37633,10/26/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,8611,STM0415P,G,PLASMA-TERMINAL,TRAY,N,8,1,102.8X113.6,
S8BPR2727.1,2024,44,1,120,120,QFN,4A37634,10/27/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,17600,STM0415P,G,PLASMA-TERMINAL,TRAY,N,8,1,102.8X113.6,
S8BPR2727.3,2024,44,1,120,120,QFN,4A37636,10/27/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,12167,STM0415P,G,PLASMA-TERMINAL,TRAY,N,8,1,102.8X113.6,
S8BPR2727.2,2024,44,1,120,120,QFN,4A37635,10/27/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,17600,STM0415P,G,PLASMA-TERMINAL,TRAY,N,8,1,102.8X113.6,
S8BPR2872.1,2024,44,4,120,120,QFN,4A38051,10/30/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,17600,STM0415P,G,PLASMA-TERMINAL,TRAY,N,8,1,102.8X113.6,
S8BPR2872.2,2024,44,4,120,120,QFN,4A38052,10/30/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,22549,STM0415P,G,PLASMA-TERMINAL,TRAY,N,8,1,102.8X113.6,
S8BPR2873.1,2024,44,4,120,120,QFN,4A38053,10/30/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,17600,STM0415P,G,PLASMA-TERMINAL,TRAY,N,8,1,102.8X113.6,
S8BPR2873.2,2024,44,4,120,120,QFN,4A38054,10/30/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,17600,STM0415P,G,PKG-CU-6H,TRAY,N,8,1,102.8X113.6,
S8BPR2873.3,2024,44,4,120,120,QFN,4A38055,10/30/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,12291,STM0415P,G,PLASMA-TERMINAL,TRAY,N,8,1,102.8X113.6,
S8BPR2874.1,2024,44,5,120,120,QFN,4A38056,10/31/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,17600,STM0415P,G,PLASMA-TERMINAL,TRAY,N,8,1,102.8X113.6,
S8BPR2874.3,2024,44,5,120,120,QFN,4A38058,10/31/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,8516,STM0415P,G,PLASMA-TERMINAL,TRAY,N,8,1,102.8X113.6,
S8BPR2874.2,2024,44,5,120,120,QFN,4A38057,10/31/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,17600,STM0415P,G,PLASMA-TERMINAL,TRAY,N,8,1,102.8X113.6,
S8BPR2875.1,2024,44,5,120,120,QFN,4A38059,10/31/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,17600,STM0415P,G,PLASMA-TERMINAL,TRAY,N,8,1,102.8X113.6,
S8BPR2875.3,2024,44,5,120,120,QFN,4A38061,10/31/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,12251,STM0415P,G,PLASMA-TERMINAL,TRAY,N,8,1,102.8X113.6,
S8BPR2875.2,2024,44,5,120,120,QFN,4A38060,10/31/2024 19:00,B-A-T-P,P,STM,NH-50E150024SAJ,1R0T*U1RJACX,17600,STM0415P,G,PLASMA-TERMINAL,TRAY,N,8,1,102.8X113.6,
S8BQR2287.1,2024,40,6,120,120,QFN,4A35098,10/4/2024 19:00,B-A-T-P,Q,STM,NH-50E150024SAJ,1R0T*U1RJACX,300,STM1686E,A,1FTR25,TRAY,N,8,1,102.8 X 113.6,
S8BQR2289.1,2024,40,6,120,120,QFN,4A35112,10/4/2024 19:00,B-A-T-P,Q,STM,NH-50E150024SAJ,1R0T*U1RJACX,300,STM1686E,A,PAT FT,TRAY,N,8,1,102.8 X 113.6,
S8BQR2290.1,2024,40,6,120,120,QFN,4A35119,10/4/2024 19:00,B-A-T-P,Q,STM,NH-50E150024SAJ,1R0T*U1RJACX,300,STM1686E,A,PAT FT,TRAY,N,8,1,102.8 X 113.6,
S8BQR2291.1,2024,40,6,120,120,QFN,4A35140,10/4/2024 19:00,B-A-T-P,Q,STM,NH-50E150024SAJ,1R0T*U1RJACX,300,STM1686E,A,PAT FT,TRAY,N,8,1,102.8 X 113.6,
STDER3686.1,2024,44,5,120,120,QFN,4A38402,10/31/2024 19:00,B-A,E,STM,NQ-500E5001024A,BUDG*UBEEAD5,4182,STM1676E,B,L/B-ROVING,TRAY,Y,8,1,87.8 X 94.00,
STDER3687.1,2024,44,5,120,120,QFN,4A38403,10/31/2024 19:00,B-A,E,STM,NQ-500E5001024A,BUDG*UBEEAD5,4326,STM1676E,B,L/B-ROVING,TRAY,Y,8,1,87.8 X 94.00,
STDER3688.1,2024,44,5,120,120,QFN,4A38404,10/31/2024 19:00,B-A,E,STM,NQ-500E5001024A,BUDG*UBEEAD5,4231,STM1676E,B,PLASMA-ST,TRAY,Y,8,1,87.8 X 94.00,
S8BFR2481.1,2024,42,4,120,120,QFN,4A36266,10/16/2024 19:00,B-A-T-P,F,STM,NQ-500E5001032K,UTIC*ST3914A,8967,STM0319P,E,QCVER+125,TRAY,Y,8,1,122.00 X 114.1,
S8BFR2613.1,2024,43,5,120,120,QFN,4A36910,10/24/2024 19:00,B-A-T-P,F,STM,NQ-500E5001032K,UTIC*ST3914A,17600,STM0319P,E,POLY-CURE,TRAY,Y,8,1,122.00 X 114.1,
S8BFR2613.3,2024,43,5,120,120,QFN,4A36912,10/24/2024 19:00,B-A-T-P,F,STM,NQ-500E5001032K,UTIC*ST3914A,17600,STM0319P,E,PLASMA-ST,TRAY,Y,8,1,122.00 X 114.1,
S8BFR2613.4,2024,43,5,120,120,QFN,4A36913,10/24/2024 19:00,B-A-T-P,F,STM,NQ-500E5001032K,UTIC*ST3914A,13470,STM0319P,E,PLASMA-ST,TRAY,Y,8,1,122.00 X 114.1,
S8BFR2613.2,2024,43,5,120,120,QFN,4A36911,10/24/2024 19:00,B-A-T-P,F,STM,NQ-500E5001032K,UTIC*ST3914A,17600,STM0319P,E,PLASMA-ST,TRAY,Y,8,1,122.00 X 114.1,
S8BPR2482.1,2024,42,4,120,120,QFN,4A36267,10/16/2024 19:00,B-A-T-P,P,STM,NQ-500E5001032K,UTIC*ST3914A,17600,STM0319P,E,QCVER1-40,TRAY,Y,8,1,122.00 X 114.1,
S8BPR2482.2,2024,42,4,120,120,QFN,4A362680,10/16/2024 19:00,B-A-T-P,P,STM,NQ-500E5001032K,UTIC*ST3914A,17600,STM0319P,E,BK125H6,TRAY,Y,8,1,122.00 X 114.1,
S8BPR2482.4,2024,42,4,120,120,QFN,4A362700,10/16/2024 19:00,B-A-T-P,P,STM,NQ-500E5001032K,UTIC*ST3914A,10395,STM0319P,E,BK125H6,TRAY,Y,8,1,122.00 X 114.1,
S8BPR2482.3,2024,42,4,120,120,QFN,4A362690,10/16/2024 19:00,B-A-T-P,P,STM,NQ-500E5001032K,UTIC*ST3914A,17600,STM0319P,E,BK125H6,TRAY,Y,8,1,122.00 X 114.1,
S8BPR2483.1,2024,42,4,120,120,QFN,4A362710,10/16/2024 19:00,B-A-T-P,P,STM,NQ-500E5001032K,UTIC*ST3914A,9025,STM0319P,E,BK125H6,TRAY,Y,8,1,122.00 X 114.1,
S8BPR2485.1,2024,42,5,120,120,QFN,4A36273,10/17/2024 19:00,B-A-T-P,P,STM,NQ-500E5001032K,UTIC*ST3914A,17600,STM0319P,E,QCVER1-40,TRAY,Y,8,1,122.00 X 114.1,
S8BPR2485.2,2024,42,5,120,120,QFN,4A36274,10/17/2024 19:00,B-A-T-P,P,STM,NQ-500E5001032K,UTIC*ST3914A,17600,STM0319P,E,1FTR25,TRAY,Y,8,1,122.00 X 114.1,
S8BPR2485.3,2024,42,5,120,120,QFN,4A36275,10/17/2024 19:00,B-A-T-P,P,STM,NQ-500E5001032K,UTIC*ST3914A,17600,STM0319P,E,1FTR25,TRAY,Y,8,1,122.00 X 114.1,
S8BPR2485.4,2024,42,5,120,120,QFN,4A36276,10/17/2024 19:00,B-A-T-P,P,STM,NQ-500E5001032K,UTIC*ST3914A,13572,STM0319P,E,XFER-TEST,TRAY,Y,8,1,122.00 X 114.1,
S8BPR2699.1,2024,43,7,120,120,QFN,4A37499,10/26/2024 19:00,B-A-T-P,P,STM,NQ-500E5001032K,UTIC*ST3914A,9020,STM0319P,E,TMCL-20CY,TRAY,Y,8,1,122.00 X 114.1,
S8BPR2519.1,2024,42,4,120,120,QFN,4A363140,10/16/2024 19:00,B-A-T-P,P,STM,NQ-500E5001032K,UTIC*TT3911G,18540,STM0372P,C,2024-S8B-11-G044,TRAY,N,8,1,122.00 X 114.1,
S8BPR2520.1,2024,42,4,120,120,QFN,4A36315,10/16/2024 19:00,B-A-T-P,P,STM,NQ-500E5001032K,UTIC*TT3911G,3092,STM0372P,C,XFER-TEST,TRAY,N,8,1,122.00 X 114.1,
S8BPR2190.1,2024,40,4,120,120,QFN,4A345740,10/2/2024 19:00,B-A-T-P,P,STM,NQ-500E5001032K,UTIC*TT3912G,24721,STM0352P,E,2024-S8B-10-G285,TRAY,N,8,1,122.00 X 114.1,
S8BPR2191.1,2024,40,5,120,120,QFN,4A345750,10/3/2024 19:00,B-A-T-P,P,STM,NQ-500E5001032K,UTIC*TT3912G,24715,STM0352P,E,2024-S8B-10-G293,TRAY,N,8,1,122.00 X 114.1,
S8BPR2284.1,2024,41,1,120,120,QFN,4A350930,10/6/2024 19:00,B-A-T-P,P,STM,NQ-500E5001032K,UTIC*TT3912G,17600,STM0352P,E,2024-S8B-10-G285,TRAY,N,8,1,122.00 X 114.1,
S8BPR2284.2,2024,41,1,120,120,QFN,4A350940,10/6/2024 19:00,B-A-T-P,P,STM,NQ-500E5001032K,UTIC*TT3912G,10166,STM0352P,E,2024-S8B-10-G293,TRAY,N,8,1,122.00 X 114.1,
S8BPR2285.1,2024,41,1,120,120,QFN,4A350950,10/6/2024 19:00,B-A-T-P,P,STM,NQ-500E5001032K,UTIC*TT3912G,24708,STM0352P,E,2024-S8B-10-G288,TRAY,N,8,1,122.00 X 114.1,
S8BPR2316.1,2024,41,3,120,120,QFN,4A353180,10/8/2024 19:00,B-A-T-P,P,STM,NQ-500E5001032K,UTIC*TT3912G,17600,STM0352P,E,2024-S8B-10-G288,TRAY,N,8,1,122.00 X 114.1,
S8BPR2316.2,2024,41,3,120,120,QFN,4A353190,10/8/2024 19:00,B-A-T-P,P,STM,NQ-500E5001032K,UTIC*TT3912G,22526,STM0352P,E,2024-S8B-10-G288,TRAY,N,8,1,122.00 X 114.1,
S8BPR2317.1,2024,41,4,120,120,QFN,4A353200,10/9/2024 19:00,B-A-T-P,P,STM,NQ-500E5001032K,UTIC*TT3912G,12362,STM0352P,E,2024-S8B-10-G320,TRAY,N,8,1,122.00 X 114.1,
S8BPR2318.1,2024,41,4,120,120,QFN,4A353210,10/9/2024 19:00,B-A-T-P,P,STM,NQ-500E5001032K,UTIC*TT3912G,17600,STM0352P,E,2024-S8B-10-G293,TRAY,N,8,1,122.00 X 114.1,
S8BPR2318.2,2024,41,4,120,120,QFN,4A353220,10/9/2024 19:00,B-A-T-P,P,STM,NQ-500E5001032K,UTIC*TT3912G,13291,STM0352P,E,2024-S8B-10-G320,TRAY,N,8,1,122.00 X 114.1,
S8BPR2319.1,2024,41,5,120,120,QFN,4A353230,10/10/2024 19:00,B-A-T-P,P,STM,NQ-500E5001032K,UTIC*TT3912G,17600,STM0352P,E,2024-S8B-10-G301,TRAY,N,8,1,122.00 X 114.1,
S8BPR2319.3,2024,41,5,120,120,QFN,4A353250,10/10/2024 19:00,B-A-T-P,P,STM,NQ-500E5001032K,UTIC*TT3912G,11144,STM0352P,E,2024-S8B-10-G301,TRAY,N,8,1,122.00 X 114.1,
S8BPR2319.2,2024,41,5,120,120,QFN,4A353240,10/10/2024 19:00,B-A-T-P,P,STM,NQ-500E5001032K,UTIC*TT3912G,17600,STM0352P,E,2024-S8B-10-G347,TRAY,N,8,1,122.00 X 114.1,
S8BPR2320.1,2024,41,6,120,120,QFN,4A353260,10/11/2024 19:00,B-A-T-P,P,STM,NQ-500E5001032K,UTIC*TT3912G,17600,STM0352P,E,2024-S8B-10-G320,TRAY,N,8,1,122.00 X 114.1,
S8BPR2320.2,2024,41,6,120,120,QFN,4A353270,10/11/2024 19:00,B-A-T-P,P,STM,NQ-500E5001032K,UTIC*TT3912G,16370,STM0352P,E,2024-S8B-10-G340,TRAY,N,8,1,122.00 X 114.1,
S8BPR2321.1,2024,41,7,120,120,QFN,4A353280,10/12/2024 19:00,B-A-T-P,P,STM,NQ-500E5001032K,UTIC*TT3912G,17600,STM0352P,E,2024-S8B-11-G014,TRAY,N,8,1,122.00 X 114.1,
S8BPR2321.2,2024,41,7,120,120,QFN,4A353290,10/12/2024 19:00,B-A-T-P,P,STM,NQ-500E5001032K,UTIC*TT3912G,16325,STM0352P,E,2024-S8B-11-G014,TRAY,N,8,1,122.00 X 114.1,
S8BPR2414.1,2024,42,2,120,120,QFN,4A359610,10/14/2024 19:00,B-A-T-P,P,STM,NQ-500E5001032K,UTIC*TT3912G,9274,STM0352P,E,2024-S8B-11-G071,TRAY,N,8,1,122.00 X 114.1,
S8BPR2415.1,2024,42,2,120,120,QFN,4A359640,10/14/2024 19:00,B-A-T-P,P,STM,NQ-500E5001032K,UTIC*TT3912G,17600,STM0352P,E,2024-S8B-11-G039,TRAY,N,8,1,122.00 X 114.1,
S8BPR2415.2,2024,42,2,120,120,QFN,4A359650,10/14/2024 19:00,B-A-T-P,P,STM,NQ-500E5001032K,UTIC*TT3912G,17600,STM0352P,E,2024-S8B-11-G039,TRAY,N,8,1,122.00 X 114.1,
